time_sec,time_nsec,j1,j2
20,450000000,0.003891829940941845,1.5887216593314188
20,451000000,0.003890648529446448,1.5887204741849492
20,452000000,0.003890648529344437,1.5887161991327619
20,453000000,0.0038894674764251846,1.5887150143480753
20,454000000,0.0038894674763231725,1.588710740594837
20,455000000,0.0038882867818288065,1.5887095561718465
20,456000000,0.0038882867817267943,1.588705283717162
20,457000000,0.003887106445569062,1.588704099655747
20,458000000,0.0038871064454670495,1.5886998284992229
20,459000000,0.003885926467537303,1.588698644799274
20,460000000,0.00388592646743529,1.5886943749405165
20,461000000,0.0038859264673345014,1.5886891129813328
20,462000000,0.0038840333124406288,1.588688873948841
20,463000000,0.0038840333123388946,1.5886837247846977
20,464000000,0.0038822231968841836,1.5886833744352962
20,465000000,0.003882223196782418,1.588678327072991
20,466000000,0.003880487927052518,1.5886778765088543
20,467000000,0.003880487926950723,1.5886729210101542
20,468000000,0.0038788200960864503,1.588672380266392
20,469000000,0.0038788200959846294,1.5886675076469006
20,470000000,0.0038772130088534635,1.5886668857936703
20,471000000,0.0038772130087516192,1.5886620879318925
20,472000000,0.0038756606140561306,1.5886613931664406
20,473000000,0.003875660613954265,1.5886566627215022
20,474000000,0.0038741574428871844,1.5886559024513998
20,475000000,0.0038741574427852998,1.5886512327886055
20,476000000,0.0038726985534042607,1.5886504137071213
20,477000000,0.003872698553302359,1.5886457988305593
20,478000000,0.003871279480273678,1.5886449269848404
20,479000000,0.003871279480171761,1.5886403614765818
20,480000000,0.003869896189303609,1.588639442329236
20,481000000,0.0038698961892016776,1.5886349212939639
20,482000000,0.0038685450362525914,1.5886339597790173
20,483000000,0.0038685450361506477,1.588629478794257
20,484000000,0.0038672227296178956,1.5886284793675596
20,485000000,0.0038672227295159403,1.5886240344386406
20,486000000,0.0038659262969555686,1.5886230011234819
20,487000000,0.0038659262968536033,1.5886185886424662
20,488000000,0.0038646530543619026,1.5886175250710612
20,489000000,0.0038646530542599277,1.588613141779947
20,490000000,0.0038634005789226675,1.5886120512307236
20,491000000,0.0038634005788206844,1.5886076941879332
20,492000000,0.0038621666837479226,1.5886065796194178
20,493000000,0.003862166683645932,1.5886022461696931
20,494000000,0.0038609493954153773,1.5886011102510262
20,495000000,0.0038609493953133804,1.5885967979978306
20,496000000,0.003859746933508859,1.5885956431366146
20,497000000,0.003859746933406856,1.5885913499175288
20,498000000,0.0038585576921675168,1.5885901782847762
20,499000000,0.003858557692065508,1.5885859021490532
20,500000000,0.0038573802233580505,1.5885847157018849
20,501000000,0.003857380223256037,1.58858045489018
20,502000000,0.0038562132217487477,1.5885792553923344
20,503000000,0.00385621322164673,1.5885750083183683
20,504000000,0.0038550555110251367,1.5885737973587548
20,505000000,0.003855055510923115,1.5885695625927219
20,506000000,0.003853906031509559,1.5885683416022072
20,507000000,0.003853906031407534,1.5885641178557661
20,508000000,0.0038527638289610304,1.58856288812236
20,509000000,0.0038527638288590018,1.5885586742350202
20,510000000,0.0038516280444390893,1.5885574369176347
20,511000000,0.003851628044337058,1.588553231844618
20,512000000,0.0038504979051572825,1.5885519879853993
20,513000000,0.0038504979050552487,1.5885477907862982
20,514000000,0.0038493727161549554,1.5885465413220217
20,515000000,0.0038493727160529194,1.5885423511509045
20,516000000,0.00384825185282499,1.5885410969230367
20,517000000,0.0038482518527229517,1.5885369130193125
20,518000000,0.0038471347541202245,1.5885356547832372
20,519000000,0.0038471347540181846,1.5885314764634282
20,520000000,0.00384602091641525,1.5885302148967686
20,521000000,0.0038460209163132084,1.5885260415470683
20,522000000,0.0038449098879547406,1.588524777257214
20,523000000,0.0038449098878526977,1.588520608326756
20,524000000,0.0038438012638315274,1.5885193418576693
20,525000000,0.003843801263729483,1.588515176852438
20,526000000,0.00384269468144434,1.5885139086908124
20,527000000,0.0038426946813422944,1.5885097471681353
20,528000000,0.0038415898163896302,1.588508477748965
20,529000000,0.003841589816287584,1.5885043193125319
20,530000000,0.0038404863787459722,1.5885030490241465
20,531000000,0.003840486378643925,1.5884988933195034
20,532000000,0.0038393841097137,1.5884976225081247
20,533000000,0.0038393841096116517,1.5884934692186
20,534000000,0.003838282778576038,1.588492198192459
20,535000000,0.003838282778473989,1.5884880470354776
20,536000000,0.0038371821799510135,1.5884867760685408
20,537000000,0.003837182179848964,1.5884826267922922
20,538000000,0.0038360821313062014,1.5884813561276294
20,539000000,0.0038360821312041515,1.5884772085080534
20,540000000,0.0038349824707118135,1.5884759383608826
20,541000000,0.003834982470609763,1.588471792198945
20,542000000,0.0038338830548092008,1.5884705227593856
20,543000000,0.0038338830547071496,1.588466377878614
20,544000000,0.003832783756973851,1.588465109314176
20,545000000,0.0038327837568717994,1.5884609655584325
20,546000000,0.003831684465655031,1.588459698016266
20,547000000,0.0038316844655529795,1.5884555552477324
20,548000000,0.0038305850828743715,1.588454288856663
20,549000000,0.0038305850827723194,1.5884501469540213
20,550000000,0.003829485522869565,1.5884488818263864
20,551000000,0.0038294855227675125,1.5884447406831717
20,552000000,0.0038283857108674644,1.5884434769164837
20,553000000,0.003828385710765412,1.588439336439598
20,554000000,0.0038272855819764286,1.588438074118044
20,555000000,0.0038272855818743757,1.5884339342264104
20,556000000,0.00382618508018423,1.5884326734222098
20,557000000,0.003826185080082177,1.5884285340455595
20,558000000,0.0038250841574538814,1.5884272748201886
20,559000000,0.003825084157351828,1.5884231358979715
20,560000000,0.0038239827729059836,1.5884218783032662
20,561000000,0.0038239827728039303,1.588417739783627
20,562000000,0.0038228808920780255,1.5884164838627997
20,563000000,0.003822880891975972,1.5884123457017176
20,564000000,0.0038217784862618963,1.5884110914902394
20,565000000,0.0038217784861598425,1.5884069536506957
20,566000000,0.0038206755318991453,1.5884057011771255
20,567000000,0.0038206755317970915,1.5884015636284154
20,568000000,0.0038195720100399895,1.588400312915114
20,569000000,0.0038195720099379357,1.588396175632119
20,570000000,0.003818467905845776,1.5883949266959483
20,571000000,0.003818467905743722,1.588390789658588
20,572000000,0.0038173632081524465,1.5883895425114845
20,573000000,0.0038173632080503923,1.5883854057041669
20,574000000,0.0038162579090687187,1.5883841603536897
20,575000000,0.0038162579089666645,1.5883800237648256
20,576000000,0.0038151520036156816,1.5883787802146434
20,577000000,0.0038151520035136274,1.588374643836208
20,578000000,0.003814045489401254,1.5883734020865405
20,579000000,0.0038140454892992,1.5883692659136792
20,580000000,0.0038129383663271397,1.5883680259616917
20,581000000,0.003812938366225085,1.5883638899923638
20,582000000,0.0038118306363248157,1.5883626518325251
20,583000000,0.003811830636222761,1.5883585160671827
20,584000000,0.003810722303117141,1.5883572796915868
20,585000000,0.0038107223030150864,1.5883531441328853
20,586000000,0.0038096133720039,1.588351909531541
20,587000000,0.003809613371901845,1.588347774184079
20,588000000,0.0038085038496689268,1.5883465413451707
20,589000000,0.003808503849566872,1.5883424062152547
20,590000000,0.0038073937440060938,1.5883411751253769
20,591000000,0.0038073937439040387,1.5883370402208106
