time_sec,time_nsec,x,y,z,qx,qy,qz,qw
1780641111,786929293,18.96390151977539,9.288239479064941,0.2,0.0,0.0,0.0,1.0
1780641116,840501198,19.191987991333008,9.35082721710205,0.2,0.0,0.0,0.0,1.0
1780641116,889939235,19.196086883544922,9.351995468139648,2.8883045837283134,0.0,0.0,0.0,1.0
1780641116,890686519,19.196086883544922,9.351995468139648,2.8883045837283134,0.0,0.0,0.0,1.0
1780641121,39860146,19.196086883544922,9.351995468139648,2.8883045837283134,0.0,0.0,0.0,1.0
1780641218,692836004,19.196086883544922,9.351995468139648,2.8883045837283134,0.0,0.0,0.0,1.0
1780641218,693625998,19.196086883544922,9.351995468139648,2.7883045837283134,0.0,0.0,0.0,1.0
1780641218,694360920,19.196086883544922,9.351995468139648,2.6883045837283133,0.0,0.0,0.0,1.0
1780641218,695169228,19.196086883544922,9.351995468139648,2.5883045837283136,0.0,0.0,0.0,1.0
1780641218,695912445,19.196086883544922,9.351995468139648,2.4883045837283135,0.0,0.0,0.0,1.0
1780641218,696863841,19.196086883544922,9.351995468139648,2.3883045837283134,0.0,0.0,0.0,1.0
1780641218,697690908,19.196086883544922,9.351995468139648,2.2883045837283134,0.0,0.0,0.0,1.0
1780641218,698464773,19.196086883544922,9.351995468139648,2.1883045837283133,0.0,0.0,0.0,1.0
1780641218,699199120,19.196086883544922,9.351995468139648,2.0883045837283136,0.0,0.0,0.0,1.0
1780641218,699991170,19.196086883544922,9.351995468139648,1.9883045837283135,0.0,0.0,0.0,1.0
1780641218,700917048,19.196086883544922,9.351995468139648,1.8883045837283134,0.0,0.0,0.0,1.0
1780641218,701857259,19.196086883544922,9.351995468139648,1.7883045837283134,0.0,0.0,0.0,1.0
1780641218,702718862,19.196086883544922,9.351995468139648,1.6883045837283133,0.0,0.0,0.0,1.0
1780641218,703598353,19.196086883544922,9.351995468139648,1.5883045837283134,0.0,0.0,0.0,1.0
1780641218,704507380,19.196086883544922,9.351995468139648,1.4883045837283133,0.0,0.0,0.0,1.0
1780641218,705410148,19.196086883544922,9.351995468139648,1.3883045837283134,0.0,0.0,0.0,1.0
1780641218,706381729,19.196086883544922,9.351995468139648,1.2883045837283134,0.0,0.0,0.0,1.0
1780641218,707437567,19.196086883544922,9.351995468139648,1.1883045837283133,0.0,0.0,0.0,1.0
1780641218,708457961,19.196086883544922,9.351995468139648,1.0883045837283134,0.0,0.0,0.0,1.0
1780641218,709492706,19.196086883544922,9.351995468139648,0.9883045837283133,0.0,0.0,0.0,1.0
1780641218,710511174,19.196086883544922,9.351995468139648,0.8883045837283134,0.0,0.0,0.0,1.0
1780641218,711545512,19.196086883544922,9.351995468139648,0.7883045837283134,0.0,0.0,0.0,1.0
1780641218,712585498,19.196086883544922,9.351995468139648,0.6883045837283133,0.0,0.0,0.0,1.0
1780641218,713629558,19.196086883544922,9.351995468139648,0.5883045837283132,0.0,0.0,0.0,1.0
1780641218,714653563,19.196086883544922,9.351995468139648,0.4883045837283131,0.0,0.0,0.0,1.0
1780641218,715697475,19.196086883544922,9.351995468139648,0.38830458372831345,0.0,0.0,0.0,1.0
1780641218,716830773,19.196086883544922,9.351995468139648,0.28830458372831336,0.0,0.0,0.0,1.0
1780641218,717909314,19.196086883544922,9.351995468139648,0.18830458372831327,0.0,0.0,0.0,1.0
