time_sec,time_nsec,j1,j2
9,633000000,0.0147393963240819,1.595144080344629
9,634000000,0.01473638955230925,1.5951440803445054
9,635000000,0.01473338324027535,1.5951440803443817
9,636000000,0.01473037738792865,1.595144080344258
9,637000000,0.01472737199518155,1.5951440803441344
9,638000000,0.0147243670619825,1.5951440803440105
9,639000000,0.0147213625882524,1.5951440803438866
9,640000000,0.01471835857391335,1.5951440803437626
9,641000000,0.0147153550189138,1.5951440803436387
9,642000000,0.01471235192316625,1.5951440803435148
9,643000000,0.01470934928661915,1.595144080343391
9,644000000,0.01470629885569855,1.5951440803432633
9,645000000,0.01470325476783935,1.5951440803431391
9,646000000,0.0147002162975554,1.595144080343015
9,647000000,0.01469718280886395,1.595144080342891
9,648000000,0.01469415374421315,1.5951440803427666
9,649000000,0.01469112861480025,1.5951440803426422
9,650000000,0.0146881069921257,1.5951440803425179
9,651000000,0.0146850885004966,1.5951440803423935
9,652000000,0.01468207281058095,1.5951440803422692
9,653000000,0.01467905963362215,1.5951440803421448
9,654000000,0.0146760487165019,1.5951440803420205
9,655000000,0.01467303983727735,1.5951440803418961
9,656000000,0.01467003280140325,1.5951440803417716
9,657000000,0.01466702743828535,1.595144080341647
9,658000000,0.01466402359839385,1.5951440803415227
9,659000000,0.0146610211505978,1.5951440803413979
9,660000000,0.0146580199799634,1.595144080341273
9,661000000,0.0146550199856887,1.5951440803411487
9,662000000,0.01465202107942815,1.595144080341024
9,663000000,0.0146490231836886,1.595144080340899
9,664000000,0.0146460262305587,1.5951440803407742
9,665000000,0.014643030160459,1.5951440803406491
9,666000000,0.01464003492118235,1.5951440803405244
9,667000000,0.0146370404669169,1.5951440803403993
9,668000000,0.0146340467575247,1.5951440803402743
9,669000000,0.01463105375778305,1.5951440803401495
9,670000000,0.0146280614368035,1.5951440803400243
9,671000000,0.0146250697675226,1.5951440803398993
9,672000000,0.01462207872617095,1.5951440803397743
9,673000000,0.01461908829193465,1.595144080339649
9,674000000,0.01461609844652315,1.5951440803395238
9,675000000,0.0146131091739255,1.5951440803393986
9,676000000,0.0146101204600618,1.5951440803392734
9,677000000,0.0146071322926124,1.5951440803391481
9,678000000,0.01460414466073345,1.5951440803390224
