time_sec,time_nsec,x,y,z,qx,qy,qz,qw
1778175006,564712098,0.0,0.0,0.2199999988079071,1.2538380554330204e-09,-1.2653245805386814e-09,-0.7071067811865699,-0.7071067811865251
1778175006,814707694,0.0,0.0,0.2199999988079071,1.2538380554330204e-09,-1.2653245805386814e-09,-0.7071067811865699,-0.7071067811865251
1778175007,64420188,0.0,0.0,0.2199999988079071,1.2538380554330204e-09,-1.2653245805386814e-09,-0.7071067811865699,-0.7071067811865251
1778175007,314522838,0.0,0.0,0.23000000417232513,0.004894444213432876,-0.004944961719041236,-0.7070979868055299,-0.7070813452672933
1778175007,565197942,0.0,0.011131884530186653,0.2800000011920929,0.011811116120489497,-0.011977680147831042,-0.7070306493081122,-0.7069828100125305
1778175007,815615443,0.0,0.04452753812074661,0.3799999952316284,0.006256198399303579,-0.006377804630627167,-0.7071162954779401,-0.7070408250300944
1778175008,62580117,0.0,0.07792319357395172,0.550000011920929,-0.004227749773788076,0.004323957552984961,-0.707150870981654,-0.7070368273243048
1778175008,313336202,0.0,0.12245073169469833,0.7799999713897705,-0.011408751028539547,0.011571961846129993,-0.7070868923486966,-0.7069399244403044
1778175008,562640928,0.0,0.12245073169469833,1.0800000429153442,-0.013329085112302687,0.01349636950659087,-0.7070632675186937,-0.70689583336302
1778175008,813683862,0.0,0.12245073169469833,1.440000057220459,-0.009888571961791635,0.009917695769528586,-0.7071260446729393,-0.7069488046530553
1778175009,63406542,0.0,0.08905507624149323,1.850000023841858,-0.005496504588959886,0.0054662182270895626,-0.7071791221457263,-0.7069919363732498
1778175009,316282907,0.0,0.055659420788288116,2.259999990463257,-0.001641209318787526,0.0016982512235570871,-0.7072013723421379,-0.7070082328602338
1778175009,565785642,0.0,0.011131884530186653,2.5999999046325684,0.0013767446529829473,-0.0013330305699133466,-0.7072004724518064,-0.7070104803803138
1778175009,815289749,0.0,-0.022263769060373306,2.880000114440918,0.004918565436324419,-0.004886999357287204,-0.7071817273044494,-0.7069978285101205
1778175010,66232859,0.0,-0.055659420788288116,3.0799999237060547,0.007243947742804705,-0.007260744682969795,-0.7071550405452751,-0.7069841267236193
1778175010,315037537,0.0,-0.07792319357395172,3.2100000381469727,0.01028028902422307,-0.01041515147274289,-0.7071103900393885,-0.7069517215310549
1778175010,565614563,0.0,-0.07792319357395172,3.2799999713897705,0.011729542232164776,-0.01182016742435365,-0.7070737861592074,-0.7069436769697907
1778175010,814154383,0.0,-0.07792319357395172,3.299999952316284,0.0073036103424662,-0.0073483168332466485,-0.7071214940171658,-0.7070161612117609
1778175011,68114911,0.0,-0.055659420788288116,3.299999952316284,0.0014344155520757045,-0.0013949214002313233,-0.7071498704642505,-0.7070608583062034
1778175011,316355099,0.0,-0.022263769060373306,3.2899999618530273,-0.003369740714907896,0.0035511793928389313,-0.707143872913849,-0.7070527398807223
1778175011,568378801,0.0,-0.011131884530186653,3.2899999618530273,-0.006476379746042239,0.006685189862578082,-0.7071140823067962,-0.7070382163258955
1778175011,818309241,0.0,-0.011131884530186653,3.2899999618530273,-0.0068452634315054346,0.006829248295566053,-0.707101548766383,-0.707045899124274
1778175012,68547052,0.0,-0.011131884530186653,3.2899999618530273,-0.005564480025656343,0.005470997246653741,-0.7071200832631636,-0.707050417295024
1778175012,315684844,0.0,-0.011131884530186653,3.299999952316284,-0.0037371426394987085,0.0036738392633193506,-0.7071460521725184,-0.7070480871671893
1778175012,567364684,0.0,-0.011131884530186653,3.299999952316284,-0.0022016799289249654,0.0022153700057893394,-0.7071482759580736,-0.707058385531741
1778175012,816242582,0.0,-0.04452753812074661,3.309999942779541,-0.0005264911172214044,0.0005108864659842304,-0.7071511281042371,-0.7070620509000801
1778175013,67075140,0.0,-0.06679131090641022,3.309999942779541,0.00122381256398522,-0.0013394868902470972,-0.7071437572120486,-0.7070674753470891
1778175013,316883606,0.0,-0.07792319357395172,3.309999942779541,-0.002027937284389309,0.001942119425146524,-0.7071610010160398,-0.7070469816670611
1778175013,567016943,0.0,-0.11131884157657623,3.309999942779541,-0.0021941263552417746,0.002094392385002818,-0.7071913300636213,-0.7070157155346131
1778175013,817130113,0.0,-0.13358262181282043,3.309999942779541,-0.0019116497495599968,0.0019465935644854338,-0.7071928513152658,-0.70701543647739
1778175014,67115019,0.0,-0.14471450448036194,3.309999942779541,0.00021906956928518186,-0.0002446595397364723,-0.7071959006753405,-0.7070175741933346
1778175014,317488591,0.0,-0.17811015248298645,3.309999942779541,0.002729199722227518,-0.0027304590563330135,-0.7071922596693722,-0.707010752341112
1778175014,568581988,0.0,-0.20037391781806946,3.319999933242798,0.00731190883165991,-0.007137886285890046,-0.70715283760438,-0.7069868816581255
1778175014,819225387,0.0,-0.21150580048561096,3.319999933242798,0.008637892204552465,-0.008476466630716543,-0.7071293120371321,-0.7069806732787065
1778175015,68092048,0.0,-0.21150580048561096,3.319999933242798,0.008284232075331192,-0.008226302975983932,-0.7071307790866359,-0.7069863935795347
1778175015,319120446,0.0,-0.20037391781806946,3.309999942779541,0.005382970011867585,-0.005413029263951066,-0.7071595981192841,-0.7070127477887593
1778175015,568785309,0.0,-0.15584638714790344,3.309999942779541,0.002201624068005705,-0.002294599778182556,-0.7071632891232598,-0.7070431176241615
1778175015,818939608,0.0,-0.13358262181282043,3.319999933242798,-0.0014661185909361847,0.0014250368256909006,-0.7071532591887916,-0.707057344057038
1778175016,69037950,0.0,-0.08905507624149323,3.319999933242798,-0.003760537049607907,0.0038032938312883655,-0.7071382510562507,-0.7070550807470647
1778175016,319014978,0.0,-0.07792319357395172,3.309999942779541,-0.005168790052384518,0.0051446075852643715,-0.707113046414755,-0.7070629082424226
1778175016,569680302,0.0,-0.06679131090641022,3.309999942779541,-0.005519153676746913,0.00539412832536829,-0.7070936863554836,-0.7070777616631105
1778175016,818872906,0.0,-0.06679131090641022,3.319999933242798,-0.004349263899836721,0.004254402892917768,-0.7070998901349506,-0.7070874976484133
1778175017,69504571,0.0,-0.06679131090641022,3.319999933242798,-0.001682521436179863,0.0017032261416999699,-0.7071037240028804,-0.7071057853274753
1778175017,318952185,0.0,-0.06679131090641022,3.309999942779541,-0.00032787273209281524,0.00044465022300644924,-0.7071070910983531,-0.7071062554553424
1778175017,570324105,0.0,-0.06679131090641022,3.319999933242798,-8.098174385579326e-05,0.00017699466166763556,-0.7071094354988732,-0.7071041000753083
1778175017,819568654,0.0,-0.07792319357395172,3.319999933242798,-5.421131536055869e-05,0.00019700570594743507,-0.7071215947567128,-0.7070919377836296
1778175018,71003823,0.0,-0.07792319357395172,3.309999942779541,0.0005398234012684131,-0.0005701161370697044,-0.7071221453268157,-0.7070909808127152
1778175018,318863871,0.0,-0.07792319357395172,3.309999942779541,-0.0004290691132040886,0.00028465822122455525,-0.7071347397016968,-0.7070786340828061
1778175018,568993162,0.0,-0.08905507624149323,3.319999933242798,-9.053532698036974e-05,-8.512490915411562e-05,-0.7071406956987406,-0.7070728541273561
1778175018,819200236,0.0,-0.11131884157657623,3.319999933242798,0.0009403048831696327,-0.0012297425018480382,-0.7071416758927749,-0.7070701901336695
1778175019,68622262,0.0,-0.11131884157657623,3.309999942779541,0.0015449435769678828,-0.0015442944589366414,-0.707136835268793,-0.7070733515767681
1778175019,339420453,0.0,-0.12245073169469833,3.319999933242798,0.0029745757857491564,-0.0027595609187353824,-0.7071361162931046,-0.7070658029888981
1778175019,591284689,0.0,-0.12245073169469833,3.319999933242798,0.0017653793705144486,-0.0015345151592191023,-0.7071398561756891,-0.7070698356645755
1778175019,839188751,0.0,-0.11131884157657623,3.319999933242798,0.001133896336090217,-0.0009690091799333128,-0.707140721840722,-0.7070712657256627
1778175020,89310996,0.0,-0.11131884157657623,3.309999942779541,-0.0011190503881942978,0.0011404315351674409,-0.707140087096401,-0.7070716684774156
1778175020,339241391,0.0,-0.11131884157657623,3.309999942779541,-0.0010587618711086733,0.0008750178693404539,-0.7071456352372444,-0.7070665908752463
1778175020,589810988,0.0,-0.11131884157657623,3.319999933242798,-0.001606257994251745,0.0013588315484374918,-0.7071448602824001,-0.7070655698648207
1778175020,839237419,0.0,-0.11131884157657623,3.319999933242798,-0.00027610756827619806,0.00023866210986393048,-0.707150718894965,-0.7070627465588484
1778175021,91630764,0.0,-0.11131884157657623,3.309999942779541,-0.0004459596706065061,0.0005515093918949663,-0.7071595993551909,-0.7070536033407712
1778175021,341032411,0.0,-0.11131884157657623,3.319999933242798,0.000394103128842438,-0.0002310309534997786,-0.7071681881167285,-0.7070452213424014
1778175021,592458556,0.0,-0.11131884157657623,3.319999933242798,-0.0003414197321708296,0.00046990643902059285,-0.7071775116967953,-0.7070358050133202
1778175021,842145569,0.0,-0.11131884157657623,3.319999933242798,0.00016466687074252382,-0.00012349629210010177,-0.7071771935588689,-0.7070363318413627
1778175022,93014483,0.0,-0.11131884157657623,3.309999942779541,-0.000791252990878709,0.000625911891227561,-0.7071865158107106,-0.7070263177622997
1778175022,342136209,0.0,-0.11131884157657623,3.319999933242798,-0.0001958383107887855,0.000157708115954027,-0.707198030681954,-0.7070154752019735
1778175022,592996950,0.0,-0.11131884157657623,3.319999933242798,-0.0005406580609022916,0.0005234764271071058,-0.7071980476186812,-0.7070151024593584
1778175022,843048176,0.0,-0.11131884157657623,3.319999933242798,0.00024787525320731226,-0.0002680456714627387,-0.7071861567911141,-0.7070273024094551
1778175023,92618384,0.0,-0.11131884157657623,3.309999942779541,-0.00013818776984005006,7.227926828117655e-05,-0.7071860399238223,-0.7070274963653885
1778175023,343581635,0.0,-0.12245073169469833,3.309999942779541,-0.00012717192491771924,0.00013522687862388102,-0.707176808755387,-0.7070367223133036
1778175023,593493087,0.0,-0.12245073169469833,3.319999933242798,0.0022077331120927564,-0.002189093988117702,-0.7071459778103282,-0.7070607469296338
1778175023,842785296,0.0,-0.12245073169469833,3.319999933242798,0.0017224790769695345,-0.0018641274878706394,-0.7071333393609202,-0.7070756667138334
1778175024,92137900,0.0,-0.11131884157657623,3.309999942779541,0.0021226750994766505,-0.0020284039180771245,-0.707138033058876,-0.7070694322551296
1778175024,343297024,0.0,-0.11131884157657623,3.309999942779541,0.0002817695059694591,-0.00017650570584259125,-0.7071231816294015,-0.7070903021920142
1778175024,592555721,0.0,-0.11131884157657623,3.319999933242798,-0.0014126374368992204,0.0014501434343052045,-0.7071107434615281,-0.7070999208179682
1778175024,843583473,0.0,-0.08905507624149323,3.319999933242798,-0.0020929200468439275,0.002086425563319949,-0.7070971612218167,-0.70711022557031
1778175025,93006383,0.0,-0.08905507624149323,3.319999933242798,-0.0031799241151147114,0.0032157710350184813,-0.7070967789820085,-0.7071023207800562
1778175025,342576243,0.0,-0.08905507624149323,3.309999942779541,-0.002949565432806955,0.0028780526033562867,-0.7070976660935553,-0.707103887333408
1778175025,592684090,0.0,-0.08905507624149323,3.319999933242798,-0.0011538604961520641,0.0009994859807145088,-0.7071017119663198,-0.7071102025625351
1778175025,842383172,0.0,-0.11131884157657623,3.319999933242798,-0.0009359116159089598,0.0009681491608493938,-0.7071081372830884,-0.7071041429271154
1778175026,93002663,0.0,-0.12245073169469833,3.319999933242798,0.0008024344795023208,-0.0007205662479996406,-0.7071224210987158,-0.7070903184619903
1778175026,343164463,0.0,-0.13358262181282043,3.309999942779541,0.0017050338977389592,-0.0017424371572791223,-0.7071151539801213,-0.707094205734872
1778175026,592152710,0.0,-0.13358262181282043,3.319999933242798,0.0007335857798186528,-0.0008028462467067348,-0.707120630140299,-0.707092095642282
1778175026,843186758,0.0,-0.14471450448036194,3.319999933242798,0.0010086119314797661,-0.0011043622918615794,-0.7071257908600646,-0.7070861892205421
1778175027,92586859,0.0,-0.14471450448036194,3.309999942779541,4.716643664770616e-05,9.363084633869633e-06,-0.7071444839943687,-0.7070690747331536
1778175027,342049544,0.0,-0.14471450448036194,3.319999933242798,0.0007986644722826346,-0.0007463423002308499,-0.7071541492293052,-0.7070585649972775
1778175027,592721832,0.0,-0.14471450448036194,3.319999933242798,0.0008523622364621454,-0.0008258879220868421,-0.7071656614097541,-0.7070468999370997
1778175027,843435722,0.0,-0.14471450448036194,3.309999942779541,0.0018557957762821915,-0.0018040043645035444,-0.7071709118869103,-0.707037907732906
1778175028,93532076,0.0,-0.14471450448036194,3.319999933242798,0.001650506562733069,-0.0016610287770076075,-0.7071846923833962,-0.7070249837665498
1778175028,343764296,0.0,-0.14471450448036194,3.319999933242798,0.0016434442691464332,-0.0015474061391742633,-0.7071888151980269,-0.7070211342555366
1778175028,593836920,0.0,-0.14471450448036194,3.309999942779541,0.001382042579656804,-0.0013768865854170307,-0.7071957380246271,-0.707015121663916
1778175028,843948426,0.0,-0.14471450448036194,3.309999942779541,0.0006497667610224922,-0.0007851944159848255,-0.7072086903323649,-0.7070041227540803
1778175029,95425259,0.0,-0.14471450448036194,3.319999933242798,0.000504230493793696,-0.0006805791999483772,-0.7072160788709658,-0.7069969592225537
1778175029,343278872,0.0,-0.13358262181282043,3.319999933242798,-0.00034983271020846843,0.00036860622236909937,-0.7072240169000489,-0.7069893433894792
1778175029,593325395,0.0,-0.12245073169469833,3.309999942779541,-0.0009977326142596953,0.0009961629337342846,-0.7072252840437573,-0.7069868526346632
1778175029,843404813,0.0,-0.12245073169469833,3.319999933242798,-0.0014666558146332975,0.0014302778163041408,-0.707227505416622,-0.7069830682613774
1778175030,94484232,0.0,-0.11131884157657623,3.319999933242798,-0.0012443639046492716,0.0012735938401095973,-0.7072279509539666,-0.7069833483941874
1778175030,344749519,0.0,-0.11131884157657623,3.319999933242798,-0.0016836396272024155,0.0017572646451559214,-0.7072252885704009,-0.7069840652978577
1778175030,594726582,0.0,-0.11131884157657623,3.309999942779541,-0.002399288022733606,0.0025686200298923978,-0.707216478377655,-0.7069883296909742
